HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spndng_Per_Dsg_Unt_2018,Avg_Spndng_Per_Clm_2018,Avg_Spndng_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Avg_DY22_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
J7192,"Factor viii (antihemophilic factor, recombinant) per i.u., not otherwise specified",Advate*,"Antihemophil.FVIII,full Length*",180050688.3,68966719.2,6102,768,2.61068948,29506.8319,234441.0003,1,150184452.4,78908067.6,5670,726,1.903283872,26487.55775,206865.637,0,117861748,61654425.2,4330,629,1.911651071,27219.80323,187379.5676,0,102319393.2,54619299.8,3846,623,1.873319387,26604.1064,164236.5862,0,88706845.09,46404770,3376,570,1.91158894,26275.72426,155626.044,0,1.443,0.020428739,-0.07496147
J7193,"Factor ix (antihemophilic factor, purified, non-recombinant) per i.u.",Alphanine SD*,Factor IX*,9639969.88,5077912,309,51,1.898412158,31197.31353,189019.0173,0,6700602.42,4395221,235,35,1.524520023,28513.20179,191445.7834,0,6271412.58,3369593,285,30,1.861178065,22004.95642,209047.086,0,4177658.01,2568775,243,26,1.626323057,17192.00827,160679.1542,0,5949985.63,4468195,280,22,1.331630699,21249.94868,270453.8923,0,1.18425,-0.181201611,-0.084837275
J7194,"Factor ix, complex, per i.u.",Bebulin*,"Factor IX Cplx(PCC)no6,3factor*",881213.54,654968,158,149,1.345429914,5577.300886,5914.184832,0,773252.79,555479,110,101,1.392046846,7029.570818,7655.968218,0,188351.29,94609,41,40,1.990839032,4593.933902,4708.78225,0,69013.52,50254,18,15,1.373294066,3834.084444,4600.901333,1,215897.05,141516,16,12,1.525601699,13493.56563,17991.42083,1,1.542,0.110906787,0.031917603
J7195,"Injection, factor ix (antihemophilic factor, recombinant) per iu, not otherwise specified",Benefix,Factor IX Human Recombinant,42579319.29,16178400,1674,229,2.631862192,25435.67461,185935.8921,1,43476315.29,23273382,1495,235,1.868070369,29081.14735,185005.597,0,43552395.31,22045737,1179,218,1.975547259,36940.11477,199781.6299,0,37587828.31,18838651,1147,236,1.995250526,32770.5565,159270.4589,0,41703621.14,22938478,1236,225,1.818064003,33740.7938,185349.4273,0,1.60875,-0.088804148,-0.088332431
J7197,"Antithrombin iii (human), per i.u.",Thrombate III,Antithrombin III (Plasma Der),384297.78,103281,45,25,3.720895228,8539.950667,15371.9112,0,276842.07,92781,36,18,2.983822873,7690.0575,15380.115,0,90313.07,27342,13,13,3.303089386,6947.159231,6947.159231,1,121491.34,47783,22,11,2.542564092,5522.333636,11044.66727,1,133979.42,38644,23,,3.46701739,5825.192174,,1,3.49925,0.363590952,-0.017512249
J7198,"Anti-inhibitor, per i.u.",Feiba NF,Anti-Inhibitor Coagulant Comp.,40862655.01,7277250.7,963,185,5.615122619,42432.66356,220879.2163,1,20728952.44,8647163,667,170,2.397196912,31077.88972,121935.0144,0,15889108.17,5163018,391,116,3.077484559,40637.10529,136975.0704,1,19374146.18,6924720,533,125,2.797823765,36349.24236,154993.1694,0,15994658.87,6270036,453,124,2.550967629,35308.29773,128989.1844,0,2.224,-0.088231481,-0.179012725
J7200,"Injection, factor ix, (antihemophilic factor, recombinant), rixubis, per iu",Rixubis,Factor IX Human Recombinant,13055249.16,5747441,313,28,2.271489026,41710.06121,466258.8986,0,11417300.35,7114195,256,24,1.604861878,44598.82949,475720.8479,0,9441416.39,5724865,199,20,1.649194591,47444.30347,472070.8195,0,9054511.25,5844804,278,20,1.549155669,32570.18435,452725.5625,0,9791300.66,5689870,307,16,1.720830293,31893.48749,611956.2913,0,1.48475,0.110818188,-0.067053263
J7201,"Injection, factor ix, fc fusion protein, (recombinant), alprolix, 1 i.u.",Alprolix,"Factor IX Rec, Fc Fusion Protn",53437872.23,11501346.8,1173,82,4.646227364,45556.58332,651681.3687,1,51504864.45,12685659.9,1231,85,4.06008555,41839.85739,605939.5818,1,54264032.29,12839436,1293,82,4.226356383,41967.54237,661756.4913,1,54628099.86,12456996,1192,72,4.385334944,45828.94284,758723.6092,1,58702153.38,13288481.8,1151,94,4.417521449,51001.00207,624490.9934,1,3.30825,0.007339577,-0.012539909
J7202,"Injection, factor ix, albumin fusion protein, (recombinant), idelvion, 1 i.u.",Idelvion,"Factor IX Recom,albumin Fusion",30254471.07,3188089.2,655,67,9.489844597,46190.03217,451559.2697,1,39779195,5956606,925,77,6.678164545,43004.53514,516612.9221,1,51127531.21,8366490.2,1053,85,6.110989195,48554.16069,601500.3672,1,54059876.15,8547084,1101,85,6.324949673,49100.70495,635998.5429,1,60417525.06,9789452,1182,89,6.171696338,51114.65741,678848.5962,1,4.6955,-0.024229969,-0.10197927
J7203,"Injection factor ix, (antihemophilic factor, recombinant), glycopegylated, (rebinyn), 1 iu",Rebinyn,"Factor IX Human Rec,pegylated",,,,,,,,,,,,,,,,,2988121.64,698895,78,,4.275494373,38309.2518,,0,3463547.66,771387,83,,4.490025966,41729.48988,,0,2669267.09,525770.2,53,,5.076870256,50363.53,,0,4.1755,0.130699532,0.089694761
J7204,"Injection, factor viii, antihemophilic factor (recombinant), (esperoct), glycopegylated-exei, per iu",Esperoct,"FVIII Rec,b-Dom Trunc Peg-Exei",,,,,,,,,,,,,,,,,2276598.71,924712,34,,2.461954327,66958.78559,,0,7940905.49,3043150.9,131,12,2.609435336,60617.59916,661742.1242,0,10635811.91,4207314,230,17,2.527933953,46242.66048,625635.9947,0,2.11425,-0.031233341,0.013311253
J7205,"Injection, factor viii fc fusion protein (recombinant), per iu",Eloctate,"Antihemoph.FVIII Rec,fc Fusion",73071019.93,14673517.4,1999,151,4.979788958,36553.78686,483914.0393,1,70333515.55,22473504,2003,155,3.129619464,35114.08665,453764.6165,1,68572400.29,22717988,1807,144,3.018418721,37948.2016,476197.2242,0,62519533.71,21375729,1754,137,2.924790715,35643.97589,456346.9614,0,52236677.8,19962305,1304,126,2.616765839,40058.80199,414576.8079,0,2.14175,-0.105315185,-0.148590521
J7207,"Injection, factor viii, (antihemophilic factor, recombinant), pegylated, 1 i.u.",Adynovate,"Antihemo.FVIII,full Length Peg",55671124.29,11636992.4,1229,82,4.783978744,45297.90422,678916.1499,1,36924163.81,13540027,1040,87,2.72703768,35504.00366,424415.676,1,35698849.74,11769208,959,74,3.033241467,37225.07794,482416.8884,1,30089063.17,10247826,786,70,2.936141106,38281.25085,429843.7596,1,26490431.7,9138876,612,64,2.89865315,43285.01912,413912.9953,0,1.975,-0.012767764,-0.117729512
J7208,"Injection, factor viii pegylated-aucl 1 i.u.",Jivi,"FVIII Rec,b-Dom Delet Peg-Aucl",,,,,,,,,4126353.03,1751849,102,14,2.35542734,40454.44147,294739.5021,0,10249192.76,3183093,225,20,3.219884798,45551.96782,512459.638,1,13254350.86,3979066,321,22,3.331020611,41290.81265,602470.4936,1,18399934.5,5391432,381,34,3.41281027,48293.79134,541174.5441,1,2.13075,0.024553934,0.131568401
J7209,"Injection, factor viii, (antihemophilic factor, recombinant), (nuwiq), 1 i.u.",Nuwiq,"Antihemoph.FVIII,hek B-Delete",,,,,,,,,10067222.27,4578969,244,31,2.198578385,41259.10766,324749.1055,0,14072892.83,7262487,317,38,1.937751191,44393.98369,370339.285,0,17804768.39,10443564,468,46,1.704855583,38044.3769,387060.1824,0,15189471.24,8942347,427,46,1.69860007,35572.53218,330205.8965,0,1.282,-0.003669233,-0.082407769
J7210,"Injection, factor viii, (antihemophilic factor, recombinant), (afstyla), 1 i.u.",Afstyla,"Antihem.FVIII,sin-Chn,b-Dm Tru",,,,,,,,,8928115.5,2429381,204,20,3.675057762,43765.27206,446405.775,1,7254707.33,2660990,194,47,2.7263189,37395.39861,154355.4751,1,5805132.8,2813804,258,29,2.063090677,22500.51473,200176.9931,0,4959393.45,2158885,317,20,2.29720131,15644.77429,247969.6725,0,1.3825,0.113475687,-0.14497602
J7211,"Injection, factor viii, (antihemophilic factor, recombinant), (kovaltry), 1 i.u.",Kovaltry,"Antihemophil.FVIII,full Length",,,,,,,,,10458816.75,3995742,283,34,2.617490506,36956.94965,307612.2574,1,5216572.49,2976883,206,21,1.752360603,25323.16743,248408.2138,0,5296339,3131592,194,24,1.691260867,27300.7165,220680.7917,0,6180102.59,3423544,238,46,1.805176913,25966.81761,134350.0563,0,1.2565,0.067355692,-0.116489832
J7212,"Factor viia (antihemophilic factor, recombinant)-jncw (sevenfact), 1 microgram",Sevenfact,"Coagulation VIIA,recomb-Jncw",,,,,,,,,,,,,,,,,,,,,,,,,1161789.23,479000,22,,2.425447244,52808.60136,,0,587057.74,281000,12,,2.089173452,48921.47833,,0,2.0735,-0.138644035,-0.138644035
J7308,"Aminolevulinic acid hcl for topical administration, 20%, single unit dosage form (354 mg)",Levulan,Aminolevulinic Acid HCL,52623538.84,134012,119394,81315,392.6778112,440.7553046,647.1565989,0,50887504.52,131192.5,116395,78844,387.8842504,437.1966538,645.4201273,0,36408282.23,94037,83900,58196,387.1697548,433.9485367,625.6148572,0,36088116.98,93589.5,83891,56893,385.6000618,430.1786483,634.3155921,0,37902549.73,97771,87290,60199,387.6665855,434.2141108,629.6209195,0,392.2465,0.005359241,-0.003205801
J7312,"Injection, dexamethasone, intravitreal implant, 0.1 mg",Ozurdex,Dexamethasone,49657593.99,254933,35030,17207,194.786842,1417.573337,2885.894926,0,52113013.69,268055,36737,17402,194.4116457,1418.542986,2994.656573,0,50668642.65,257712.4,35132,16228,196.6092538,1442.236213,3122.297427,0,51773256.65,262677,35808,16593,197.0985532,1445.857257,3120.186624,0,52772487.05,267591.2,36332,17057,197.2130887,1452.507075,3093.890312,0,200.12275,0.000581108,0.003099536
J7313,"Injection, fluocinolone acetonide, intravitreal implant (iluvien), 0.01 mg",Iluvien,Fluocinolone Acetonide,12438764.38,26057,1349,1119,477.3674782,9220.729711,11115.96459,0,13935493.6,29992.9,1511,1252,464.6264149,9222.695963,11130.58594,0,10210588.57,21286,1088,885,479.6856417,9384.732142,11537.38822,0,9494399.9,19659,1011,835,482.954367,9391.097824,11370.5388,0,10877017.8,22400,1134,957,485.5811518,9591.726455,11365.74483,0,490.947,0.005438992,0.004274067
J7314,"Injection, fluocinolone acetonide, intravitreal implant (yutiq), 0.01 mg",Yutiq,Fluocinolone Acetonide,,,,,,,,,,,,,,,,,4524857.98,9721,532,449,465.4724802,8505.372143,10077.6347,0,6285301.06,12866,693,585,488.520213,9069.698499,10744.10438,0,9370225.25,18380,981,837,509.8055087,9551.707696,11195.01225,0,518.32025,0.043570962,0.046538614
J7318,"Hyaluronan or derivative, durolane, for intra-articular injection, 1 mg",Durolane,"Hyaluronate Sodium, Stabilized",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52945713.6,3939521.9,51700,44551,13.43962921,1024.095041,1188.429297,0,9.8105,,
J7320,"Hyaluronan or derivitive, genvisc 850, for intra-articular injection, 1 mg",Genvisc 850,Hyaluronate Sodium,16581920.09,2577021.5,81061,15956,6.4345292,204.5610107,1039.227882,0,63094247.24,4385766.5,145735,26908,14.38613917,432.9381908,2344.813707,0,113090513.9,6774558,222322,40648,16.69341586,508.6789159,2782.191348,0,156124002.3,9259327.3,302415,53854,16.86126834,516.2574684,2899.023328,0,95524198.07,6433014.5,210063,40171,14.84905686,454.7407115,2377.939261,1,6.2855,-0.119339272,0.232524394
J7321,"Hyaluronan or derivative, hyalgan or supartz, for intra-articular injection, per dose",Hyalgan*,Hyaluronate Sodium*,50867872.01,606016,464218,100261,83.93816667,109.577552,507.3545248,0,37666834.21,480431.5,371224,82637,78.40209106,101.4665922,455.8107653,0,21725553.27,273211,210375,48881,79.51932122,103.2706038,444.4580363,0,19241339.01,255800,195512,45056,75.22024633,98.41513058,427.0538665,0,19999729.56,266625,205736,47599,75.01070627,97.21064646,420.1712128,0,75.974,-0.002785687,-0.027720915
J7322,"Hyaluronan or derivative, hymovis, for intra-articular injection, 1 mg",Hymovis,"Hyaluronate,mod.,non-Crosslink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40533685.12,1563051,50716,22693,25.93241367,799.2287468,1786.175698,0,16.271,,
J7323,"Hyaluronan or derivative, euflexxa, for intra-articular injection, per dose",Euflexxa,Hyaluronate Sodium,67115509.29,466579,346097,104980,143.845971,193.9210952,639.3171013,0,60577652,433089,318876,95500,139.8734486,189.9724407,634.3209634,0,47497980.44,334505,243592,73763,141.9948295,194.989903,643.926907,0,49083316.47,366348,264828,79084,133.9800312,185.3403585,620.647874,0,48828968.1,375443,271500,81582,130.056941,179.8488696,598.5262448,0,132.09,-0.029281156,-0.024877992
J7324,"Hyaluronan or derivative, orthovisc, for intra-articular injection, per dose",Orthovisc,Hyaluronate Sodium,68335698.13,481936,359008,101859,141.7941348,190.3458924,670.885225,0,147995871.3,508327.5,379943,106275,291.14276,389.5212475,1392.574654,0,42082972.84,315760,234409,66861,133.2751863,179.5279739,629.4098629,0,42012477.34,311266,227906,64123,134.9729085,184.3412518,655.1857733,0,40960246.41,284074,207044,59003,144.1886495,197.833535,694.206166,0,145.964,0.06827845,0.00419534
J7325,"Hyaluronan or derivative, synvisc or synvisc-one, for intra-articular injection, 1 mg",Synvisc*,Hylan G-F 20*,107171714,9184760.4,211771,127287,11.66842785,506.0736079,841.9690465,0,90907656.18,8131796.1,185318,112297,11.17928377,490.5495213,809.5288047,0,63075224.94,5910068.3,130501,81260,10.67250356,483.3313533,776.2149267,0,64832002.15,6141733.6,133725,83641,10.55597757,484.8158695,775.1222744,0,59728789.78,5937449.3,127101,81013,10.05967155,469.9317061,737.2741385,0,10.19425,-0.047016586,-0.036408714
J7326,"Hyaluronan or derivative, gel-one, for intra-articular injection, per dose",Gel-One,"Hyaluronate Sod, Cross-Linked",27889238.3,54353,41886,35352,513.1131364,665.8367545,788.9012871,0,87331642.2,87058,67552,58297,1003.143217,1292.806167,1498.046936,0,121413028,107943,83373,70652,1124.788342,1456.263154,1718.465549,0,174958379.2,147126,112562,93574,1189.173764,1554.328985,1869.732823,0,123698904.2,135074,102989,86894,915.7861928,1201.088507,1423.560939,0,490.16,-0.229897076,0.155833399
J7327,"Hyaluronan or derivative, monovisc, for intra-articular injection, per dose",Monovisc,"Hyaluronate Sodium, Stabilized",63461132.55,80401,62174,52021,789.3077518,1020.702103,1219.913738,0,103195471.5,93010,71825,60281,1109.509424,1436.762569,1711.907094,0,48933043.17,66312.3,50548,42212,737.918051,968.0510242,1159.22115,0,51788990.64,68760,51839,42828,753.1848552,999.0352947,1209.232059,0,63304448.89,84050,63225,53244,753.1760725,1001.256606,1188.949908,0,768.0545,-0.000011661,-0.011645972
J7328,"Hyaluronan or derivative, gelsyn-3, for intra-articular injection, 0.1 mg",Gelsyn-3,Hyaluronate Sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32361208.94,16922121.8,77001,23945,1.912361188,420.2699827,1351.480849,0,1.231,,
J7329,"Hyaluronan or derivative, trivisc, for intra-articular injection, 1 mg",Trivisc,Hyaluronate Sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43809036.67,3501937.3,112237,35387,12.50994319,390.3261551,1237.998041,0,9.199,,
J7332,"Hyaluronan or derivative, triluron, for intra-articular injection, 1 mg",Triluron,Hyaluronate Sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16119056.99,814292,31311,9298,19.79518034,514.8049245,1733.604753,0,9.885,,
J7336,"Capsaicin 8% patch, per square centimeter",Qutenza,Capsaicin/Skin Cleanser,182944.53,61414,140,110,2.978873384,1306.746643,1663.132091,0,101429.63,36306,97,77,2.793742908,1045.666289,1317.267922,0,238861.41,77919,153,119,3.065509183,1561.185686,2007.23874,0,2275395.68,719941,926,677,3.160530766,2457.230756,3360.99805,0,11137494.75,3489977,3794,2523,3.191280272,2935.554758,4414.385553,0,3.2405,0.009729222,0.017368357
J7340,"Carbidopa 5 mg/levodopa 20 mg enteral suspension, 100 ml",Duopa,Carbidopa/Levodopa,,,,,,,,,55647568.37,262004,8291,847,212.3920565,6711.80417,65699.60847,0,59128734.57,273447,8541,867,216.2347167,6922.928764,68199.23249,0,56144672.48,264478,8172,818,212.2848497,6870.371082,68636.51892,0,50278780.42,238959,7390,776,210.4075612,6803.623873,64792.24281,0,212.65875,-0.008843252,-0.003124267
J7342,"Instillation, ciprofloxacin otic suspension, 6 mg",Otiprio,Ciprofloxacin,,,,,,,,,,,,,,,,,2953.46,102,24,24,28.9554902,123.0608333,123.0608333,0,3912.7,133,33,33,29.41879699,118.5666667,118.5666667,0,5445.17,196,49,45,27.78147959,111.1259184,121.0037778,0,29.94675,-0.055655485,-0.020482442
J7345,"Aminolevulinic acid hcl for topical administration, 10% gel, 10 mg",Ameluz,Aminolevulinic Acid HCL,,,,,,,,,10255827.79,7323516,37540,26252,1.400396721,273.1973306,390.6684363,0,9212522.55,6261817,32112,22472,1.471221939,286.8872244,409.9556137,0,10718885.51,6918800,35339,23625,1.549240549,303.3160392,453.7094396,0,12034194.5,7633591,38881,26097,1.576478816,309.5135027,461.1332529,0,1.59225,0.01758169,0.040269067
J7351,"Injection, bimatoprost, intracameral implant, 1 microgram",Durysta,Bimatoprost,,,,,,,,,,,,,,,,,,,,,,,,,21888389.8,107140,10779,6659,204.2970861,2030.651248,3287.038564,0,21215842.71,104636,10480,6495,202.7585411,2024.412472,3266.488485,0,206.12425,-0.00753092,-0.00753092
J7402,"Mometasone furoate sinus implant, (sinuva), 10 micrograms",Sinuva,Mometasone Furoate,,,,,,,,,,,,,,,,,,,,,,,,,796228.12,76912,459,434,10.35245631,1734.701787,1834.627005,0,622254.88,59158,351,318,10.51852463,1772.805926,1956.776352,0,10.745,0.016041441,0.016041441
J7500,"Azathioprine, oral, 50 mg",Azasan*,Azathioprine*,993286.98,2070359,39717,4996,0.479765577,25.00911398,198.8164492,0,1881212.77,2276929,44102,5557,0.826206162,42.65595143,338.5302807,0,1728593.82,2211299,41152,5093,0.781709674,42.00509866,339.4058158,0,3176575.74,1932697,36861,4737,1.643597388,86.17714495,670.5880811,0,5287898.07,1788483,35598,4357,2.95663871,148.5448079,1213.655743,1,9.3805,0.798882581,0.575586655
J7502,"Cyclosporine, oral, 100 mg",Cyclosporine (J7502)*,Cyclosporine*,4872398.75,1909849,31480,4069,2.551195801,154.7775969,1197.443782,0,3983460.49,1740340,28832,3797,2.288897853,138.161088,1049.107319,0,3374528.05,1528539,24930,3285,2.207682009,135.3601304,1027.253592,0,2645952.59,1336287,21776,2956,1.980078075,121.507742,895.1125135,0,2660798.76,1246190,20522,2716,2.135146936,129.6559185,979.6755376,0,2.15225,0.078314519,-0.04353079
J7503,"Tacrolimus, extended release, (envarsus xr), oral, 0.25 mg",Envarsus Xr,Tacrolimus,23024145.99,18760620,30314,3687,1.227259333,759.5218708,6244.682937,0,43971878.5,34145138,60143,8031,1.287793258,731.1221339,5475.268148,0,84668890.18,62168089,117863,12603,1.361934902,718.3670039,6718.153629,0,102552113,70977599,143032,13838,1.444851819,716.9871987,7410.905695,0,107358458.8,70852500,152680,14434,1.515238825,703.1599348,7437.886853,0,1.53725,0.048715727,0.054110615
J7507,"Tacrolimus, immediate release, oral, 1 mg",Prograf (J7507)*,Tacrolimus*,60999248.25,109875290,829583,90493,0.55516803,73.53001237,674.0769811,0,50869242.33,107490787,857328,92592,0.473242812,59.3346331,549.3913333,0,68346126.35,99360570,800779,85255,0.687859644,85.34954881,801.6670735,0,50266359.93,91343083,746893,79954,0.550302861,67.30061726,628.6909965,0,34850441.14,85243591,721673,75347,0.408833564,48.29118055,462.5325645,0,0.413,-0.257075343,-0.073638444
J7508,"Tacrolimus, extended release, (astagraf xl), oral, 0.1 mg",Astagraf XL,Tacrolimus,6847393.09,15275440,9960,1055,0.448261594,687.4892661,6490.419991,0,6405878.33,13748180,10181,1027,0.465943734,629.1993252,6237.466728,0,5383227.78,11317995,8898,846,0.475634402,604.9930074,6363.153404,0,4208204.54,8699020,7347,711,0.483756163,572.7786226,5918.712433,0,3508022.78,6977005,6689,725,0.502797802,524.4465212,4838.65211,0,0.5085,0.03936206,0.029118676
J7509,"Methylprednisolone oral, per 4 mg",Medrol*,MethylprednIsolone*,7207.09,24093,778,113,0.299136264,9.263611825,63.77955752,0,12270.69,28772,865,145,0.426480259,14.18576879,84.62544828,0,9903.66,29201,927,139,0.339154824,10.68355987,71.24935252,0,8710.75,29370,895,124,0.296586653,9.732681564,70.24798387,0,7087.8,26676,794,111,0.265699505,8.926700252,63.85405405,0,0.26725,-0.10414207,-0.029198541
J7510,"Prednisolone oral, per 5 mg",PrednIsolone*,PrednIsolone*,2722.4,35045,1010,158,0.077682979,2.695445545,17.23037975,0,3047.76,44193,1313,289,0.068964768,2.321218583,10.54588235,0,8984.37,108762,3262,436,0.082605781,2.754251993,20.60635321,0,14219.29,134375,4126,525,0.105817972,3.446265148,27.08436191,0,22885.73,165050,4933,596,0.138659376,4.639312791,38.39887584,0,0.24075,0.310357524,0.155861617
J7511,"Lymphocyte immune globulin, antithymocyte globulin, rabbit, parenteral, 25 mg",Thymoglobulin,"Anti-Thymocyte Globulin,rabbit",1811695.16,3187,646,419,568.464123,2804.481672,4323.854797,0,2245741.09,3710,763,484,605.3210485,2943.304181,4639.96093,0,2151088.94,3416,736,494,629.7098771,2922.67519,4354.431053,0,1907849.91,2870,633,424,664.7560662,3013.980901,4499.646014,0,2399803.94,2840,582,399,845.0013873,4123.374467,6014.546216,0,870.14975,0.271145057,0.10417673
J7512,"Prednisone, immediate release or delayed release, oral, 1 mg",PrednIsone*,PrednIsone*,773083.79,59733235,314333,44185,0.012942272,2.459442025,17.49652122,0,991779.72,65017636,348307,49521,0.015254011,2.847429767,20.02745744,0,938436.13,72047778,387331,51472,0.013025192,2.422827323,18.23197331,0,951896.97,67967441,375342,50572,0.014005191,2.536079016,18.82260876,0,963284.39,63753848,362359,48099,0.015109431,2.658370263,20.02711886,0,0.01525,0.078845103,0.039463867
J7515,"Cyclosporine, oral, 25 mg",Cyclosporine (J7515)*,Cyclosporine*,8038054.23,11035171,75540,8850,0.728403233,106.4079194,908.2547153,0,7125936.48,10500501,72594,8589,0.678628237,98.16150756,829.6584562,0,6553958.04,9928504,66882,7712,0.660115365,97.99285368,849.8389575,0,5765102.75,8681269,59087,6995,0.664085256,97.56973192,824.1748034,0,5923842.17,7852317,55039,6304,0.754406906,107.6299019,939.6957757,0,0.7625,0.136009117,0.008807838
